column_name,data_type,table
EXP_LEN_OF_STAY,bigint,pat_enc_hsp
EXP_DISCHARGE_DATE,timestamp,pat_enc_hsp
ADMIT_CATEGORY_C,bigint,pat_enc_hsp
ADMIT_SOURCE_C,varchar(65535),pat_enc_hsp
TYPE_OF_ROOM_C,varchar(65535),pat_enc_hsp
RSN_FOR_ROOM_C,bigint,pat_enc_hsp
TYPE_OF_BED_C,varchar(65535),pat_enc_hsp
RSN_FOR_BED_C,varchar(65535),pat_enc_hsp
BELONG_CLAIM_NO,varchar(65535),pat_enc_hsp
BELONG_RECV_TIME,timestamp,pat_enc_hsp
BELONG_RECV_PERS,varchar(65535),pat_enc_hsp
BELONG_LOCATION,varchar(65535),pat_enc_hsp
DELIVERY_TYPE_C,varchar(65535),pat_enc_hsp
LABOR_STATUS_C,bigint,pat_enc_hsp
ER_INJURY,varchar(65535),pat_enc_hsp
ADT_ARRIVAL_TIME,timestamp,pat_enc_hsp
ADT_ARRIVAL_STS_C,bigint,pat_enc_hsp
HOSP_ADMSN_TIME,timestamp,pat_enc_hsp
ADMIT_CONF_STAT_C,bigint,pat_enc_hsp
HOSP_DISCH_TIME,timestamp,pat_enc_hsp
DISCH_CONF_STAT_C,bigint,pat_enc_hsp
DISCHARGE_PROV_ID,varchar(65535),pat_enc_hsp
ADMISSION_PROV_ID,varchar(65535),pat_enc_hsp
HOSP_ADMSN_TYPE_C,varchar(65535),pat_enc_hsp
DEPARTMENT_ID,"decimal(38,9)",pat_enc_hsp
ADT_SERV_AREA_ID,"decimal(38,9)",pat_enc_hsp
ROOM_ID,varchar(65535),pat_enc_hsp
BED_ID,varchar(65535),pat_enc_hsp
HOSP_SERV_C,varchar(65535),pat_enc_hsp
MEANS_OF_DEPART_C,bigint,pat_enc_hsp
DISCH_DISP_C,varchar(65535),pat_enc_hsp
DISCH_DEST_C,varchar(65535),pat_enc_hsp
TRANSFER_FROM_C,bigint,pat_enc_hsp
PAT_CONTACT_MPI_NO,varchar(65535),pat_enc_hsp
HSP_ACCOUNT_ID,"decimal(38,9)",pat_enc_hsp
MEANS_OF_ARRV_C,varchar(65535),pat_enc_hsp
BILL_NUM_TYPE_C,bigint,pat_enc_hsp
BILL_NUM,varchar(65535),pat_enc_hsp
RELIG_AFFIL_YN,varchar(65535),pat_enc_hsp
ACUITY_LEVEL_C,varchar(65535),pat_enc_hsp
PAT_ESCORTED_BY_C,bigint,pat_enc_hsp
HOSPIST_NEEDED_YN,varchar(65535),pat_enc_hsp
ACCOMMODATION_C,varchar(65535),pat_enc_hsp
ACCOM_REASON_C,bigint,pat_enc_hsp
ADM_EVENT_ID,"decimal(38,9)",pat_enc_hsp
DIS_EVENT_ID,"decimal(38,9)",pat_enc_hsp
INPATIENT_DATA_ID,varchar(65535),pat_enc_hsp
IP_EPISODE_ID,"decimal(38,9)",pat_enc_hsp
PVT_HSP_ENC_C,bigint,pat_enc_hsp
CONTACT_DATE,timestamp,pat_enc_hsp
ED_EPISODE_ID,"decimal(38,9)",pat_enc_hsp
ED_DISPOSITION_C,varchar(65535),pat_enc_hsp
ED_DISP_TIME,timestamp,pat_enc_hsp
FOLLOWUP_PROV_ID,varchar(65535),pat_enc_hsp
PROV_CONT_INFO,varchar(65535),pat_enc_hsp
ED_AREA_OF_CARE_ID,"decimal(38,9)",pat_enc_hsp
CM_CT_OWNER_ID,varchar(65535),pat_enc_hsp
OSHPD_ADMSN_SRC_C,bigint,pat_enc_hsp
OSHPD_LICENSURE_C,bigint,pat_enc_hsp
OSHPD_ROUTE_C,bigint,pat_enc_hsp
INP_ADM_DATE,timestamp,pat_enc_hsp
COPY_TO_PCP_YN,varchar(65535),pat_enc_hsp
ADOPTION_CASE_YN,varchar(65535),pat_enc_hsp
PREOP_TEACHING_C,bigint,pat_enc_hsp
PREOP_PRN_EVAL_C,bigint,pat_enc_hsp
PREOP_PH_SCREEN_C,bigint,pat_enc_hsp
LABOR_ACT_BIRTH_C,bigint,pat_enc_hsp
LABOR_FEED_TYPE_C,bigint,pat_enc_hsp
ER_BADGE_NUMBER,varchar(65535),pat_enc_hsp
PROC_SERV_C,bigint,pat_enc_hsp
CANCEL_USER_ID,varchar(65535),pat_enc_hsp
ED_DEPARTURE_TIME,timestamp,pat_enc_hsp
TRIAGE_DATETIME,timestamp,pat_enc_hsp
TRIAGE_STATUS_C,bigint,pat_enc_hsp
BELONG_REL_PERS,varchar(65535),pat_enc_hsp
BELONG_REL_DATE,timestamp,pat_enc_hsp
BELONG_STORE_LOC_C,bigint,pat_enc_hsp
EDDISP_EDIT_USER_ID,varchar(65535),pat_enc_hsp
EDDISP_EDIT_INST,timestamp,pat_enc_hsp
INP_ADM_EVENT_ID,"decimal(38,9)",pat_enc_hsp
INP_ADM_EVENT_DATE,timestamp,pat_enc_hsp
INP_DWNGRD_EVNT_ID,"decimal(38,9)",pat_enc_hsp
INP_DWNGRD_DATE,timestamp,pat_enc_hsp
INP_DWNGRD_EVNT_DT,timestamp,pat_enc_hsp
OP_ADM_DATE,timestamp,pat_enc_hsp
EMER_ADM_DATE,timestamp,pat_enc_hsp
OP_ADM_EVENT_ID,"decimal(38,9)",pat_enc_hsp
EMER_ADM_EVENT_ID,"decimal(38,9)",pat_enc_hsp
PREREG_SOURCE_C,bigint,pat_enc_hsp
HOV_CONF_STATUS_C,bigint,pat_enc_hsp
RELIG_NEEDS_VISIT_C,bigint,pat_enc_hsp
INSTANT_OF_ENTRY_TM,timestamp,pat_enc_hsp
DISCHARGE_CAT_C,bigint,pat_enc_hsp
EXP_DISCHARGE_TIME,timestamp,pat_enc_hsp
BILL_ATTEND_PROV_ID,varchar(65535),pat_enc_hsp
OB_LD_LABORING_YN,varchar(65535),pat_enc_hsp
OB_LD_LABOR_TM,timestamp,pat_enc_hsp
TRIAGE_ID_TAG,varchar(65535),pat_enc_hsp
ED_FU_EDIT_USER_ID,varchar(65535),pat_enc_hsp
ED_FU_EDIT_INST,timestamp,pat_enc_hsp
TRIAGE_ID_TAG_CMT,varchar(65535),pat_enc_hsp
REFERRING_DEPT_ID,"decimal(38,9)",pat_enc_hsp
TPLNT_BILL_STAT_C,bigint,pat_enc_hsp
ACTL_DELIVRY_METH_C,varchar(65535),pat_enc_hsp
PRENATAL_CARE_C,bigint,pat_enc_hsp
AMBULANCE_CODE_C,bigint,pat_enc_hsp
MSE_DATE,timestamp,pat_enc_hsp
ADMIT_PROV_TEXT,varchar(65535),pat_enc_hsp
ATTEND_PROV_TEXT,varchar(65535),pat_enc_hsp
PROV_PRIM_TEXT,varchar(65535),pat_enc_hsp
PROV_PRIM_TEXT_PHON,varchar(65535),pat_enc_hsp
HOSPITAL_AREA_ID,"decimal(38,9)",pat_enc_hsp
ADMIT_ADDR_ID,varchar(65535),pat_enc_hsp
CHIEF_COMPLAINT_C,varchar(65535),pat_enc_hsp
NEED_FIN_CLR_YN,varchar(65535),pat_enc_hsp
MU_HOSP_ADMSN_TIME,timestamp,pat_enc_hsp
DELETE_FLAG,bigint,pat_enc_hsp
ETL_LOAD_TS,timestamp,pat_enc_hsp
PAT_ENC_CSN_ID,"decimal(38,9)",pat_enc_hsp_2
PAT_ID,varchar(65535),pat_enc_hsp_2
PAT_ENC_DATE_REAL,double,pat_enc_hsp_2
CONTACT_DATE,timestamp,pat_enc_hsp_2
CM_CT_OWNER_ID,varchar(65535),pat_enc_hsp_2
EX_DIS_DT_ENTR_DTTM,timestamp,pat_enc_hsp_2
EX_DIS_TM_ENTR_DTTM,timestamp,pat_enc_hsp_2
CONTRACT_REG_FLAG,varchar(65535),pat_enc_hsp_2
CONTRACT_CODE_C,bigint,pat_enc_hsp_2
ACCEPTS_BLOOD_C,bigint,pat_enc_hsp_2
ED_ARRIVAL_DETAILS,varchar(65535),pat_enc_hsp_2
CONS_SEDATION_C,varchar(65535),pat_enc_hsp_2
RESTRAINT_SECLUS_C,varchar(65535),pat_enc_hsp_2
HSPTL_ATTND_PROV_ID,varchar(65535),pat_enc_hsp_2
HOSP_ADMSN_STATUS_C,varchar(65535),pat_enc_hsp_2
MULTI_PREG_YN,varchar(65535),pat_enc_hsp_2
DISASTER_NUM,varchar(65535),pat_enc_hsp_2
EXP_DIS_USER_ID,varchar(65535),pat_enc_hsp_2
LEGACY_ADT_ENC_YN,varchar(65535),pat_enc_hsp_2
SRC_PATTERN_CSN_ID,"decimal(38,9)",pat_enc_hsp_2
MU_ADV_DIR_FLO_YN,varchar(65535),pat_enc_hsp_2
POLICE_BADGE_NUM,varchar(65535),pat_enc_hsp_2
POLICE_REPORT_NUM,varchar(65535),pat_enc_hsp_2
POLICE_PRECINCT_NUM,varchar(65535),pat_enc_hsp_2
RELIG_AFFIL_VIS_C,bigint,pat_enc_hsp_2
ADM_SRC_POS_ID,"decimal(38,9)",pat_enc_hsp_2
DIS_DEST_POS_ID,"decimal(38,9)",pat_enc_hsp_2
SURVEY_OPT_OUT_YN,varchar(65535),pat_enc_hsp_2
ENC_CLOSED_OR_COMPLETED_DATE,timestamp,pat_enc_hsp_2
BEDSIDE_ACTIVATION_DTTM,timestamp,pat_enc_hsp_2
KI_ED_ARR_DTTM,timestamp,pat_enc_hsp_2
ED_DISPO_PAT_COND_C,bigint,pat_enc_hsp_2
ADOPTION_TYPE_C,bigint,pat_enc_hsp_2
PRI_PROBLEM_ID,"decimal(38,9)",pat_enc_hsp_2
EXPECTED_DISCHRG_APPROX_TIME_C,bigint,pat_enc_hsp_2
HSP_ADM_EVENT_ID,"decimal(38,9)",pat_enc_hsp_2
HSP_DIS_EVENT_ID,"decimal(38,9)",pat_enc_hsp_2
DISCH_MILEST_KICKOFF_UTC_DTTM,timestamp,pat_enc_hsp_2
DISCH_MILEST_KICKOFF_USER_ID,varchar(65535),pat_enc_hsp_2
DISCH_MILEST_AUTO_MANAGED_YN,varchar(65535),pat_enc_hsp_2
PREDICTED_LOS,"decimal(38,9)",pat_enc_hsp_2
EXP_LOS_UPD_SRC_C,bigint,pat_enc_hsp_2
BEDSIDE_ACTIVATION_LOC_DTTM,timestamp,pat_enc_hsp_2
ED_ENC_SRC_C,bigint,pat_enc_hsp_2
ED_DEPART_UTC_DTTM,timestamp,pat_enc_hsp_2
ADT_ARRIVAL_UTC_DTTM,timestamp,pat_enc_hsp_2
HOSP_DISCH_UTC_DTTM,timestamp,pat_enc_hsp_2
HOSP_ADMSN_UTC_DTTM,timestamp,pat_enc_hsp_2
INP_ADMSN_UTC_DTTM,timestamp,pat_enc_hsp_2
ED_HISTORICAL_YN,varchar(65535),pat_enc_hsp_2
MED_REM_ON_ADMSN_YN,varchar(65535),pat_enc_hsp_2
BEDSIDE_TV_ACTIVATION_UTC_DTTM,timestamp,pat_enc_hsp_2
BEDSIDE_TV_ACTIVATION_LOC_DTTM,timestamp,pat_enc_hsp_2
PATIENT_TASK_COMPLETION_RATE,bigint,pat_enc_hsp_2
START_MED_REM_DISCHG_YN,varchar(65535),pat_enc_hsp_2
EXPECTED_DISCHARGE_UNKNOWN_YN,varchar(65535),pat_enc_hsp_2
DUAL_ADMISSION_CSN,"decimal(38,9)",pat_enc_hsp_2
LOA_PAT_ENC_CSN_ID,"decimal(38,9)",pat_enc_hsp_2
INITIAL_ADT_PAT_STAT_C,bigint,pat_enc_hsp_2
NOTIFICATION_SENT_FIRST_IP_YN,varchar(65535),pat_enc_hsp_2
NOTIFICATION_SENT_OBS_ADMSN_YN,varchar(65535),pat_enc_hsp_2
IB_ALERT_LENGTH_OF_STAY_MSG_ID,varchar(65535),pat_enc_hsp_2
INITIAL_ADMIT_CONF_STAT_C,bigint,pat_enc_hsp_2
TRANSFER_COMMENTS,varchar(65535),pat_enc_hsp_2
MED_READINESS_DTTM,timestamp,pat_enc_hsp_2
MED_READINESS_TIMEFRAM_C,bigint,pat_enc_hsp_2
MED_READINESS_YN,varchar(65535),pat_enc_hsp_2
MED_READINESS_INST_ENTRY_DTTM,timestamp,pat_enc_hsp_2
MED_READINESS_USER_ID,varchar(65535),pat_enc_hsp_2
MED_READINESS_SOURCE_C,bigint,pat_enc_hsp_2
EXPECTED_DISCH_DISP_C,bigint,pat_enc_hsp_2
EXP_DISCH_DISP_USER_ID,varchar(65535),pat_enc_hsp_2
EXP_DISCH_DISP_ENTRY_UTC_DTTM,timestamp,pat_enc_hsp_2
PRIMARY_LINKED_PAT_ENC_CSN_ID,"decimal(38,9)",pat_enc_hsp_2
BEDSIDE_WB_ACTIVATE_UTC_DTTM,timestamp,pat_enc_hsp_2
BEDSIDE_WB_ACTIVATE_LOCAL_DTTM,timestamp,pat_enc_hsp_2
DELETE_FLAG,bigint,pat_enc_hsp_2
ETL_LOAD_TS,timestamp,pat_enc_hsp_2
PAT_ID,varchar(65535),pat_merge_history
LINE,bigint,pat_merge_history
CM_PHY_OWNER_ID,varchar(65535),pat_merge_history
CM_LOG_OWNER_ID,varchar(65535),pat_merge_history
PATIENT_MRG_HIST,varchar(65535),pat_merge_history
DELETE_FLAG,bigint,pat_merge_history
ETL_LOAD_TS,timestamp,pat_merge_history
PAT_ENC_CSN_ID,"decimal(38,9)",pat_or_adm_link
PAT_ID,varchar(65535),pat_or_adm_link
PAT_ENC_DATE_REAL,double,pat_or_adm_link
CM_CT_OWNER_ID,varchar(65535),pat_or_adm_link
OR_LINK_CSN,"decimal(38,9)",pat_or_adm_link
OR_LINK_INP_ID,varchar(65535),pat_or_adm_link
OR_SHARE_PERIOP_YN,varchar(65535),pat_or_adm_link
OR_SUM_BLOCKS_ID,"decimal(38,9)",pat_or_adm_link
OR_SRC_VISIT_CSN,"decimal(38,9)",pat_or_adm_link
OR_CASELOG_ID,varchar(65535),pat_or_adm_link
UPDATE_DATE,timestamp,pat_or_adm_link
OR_MED_REV_HSB_ID,"decimal(38,9)",pat_or_adm_link
CASE_ID,varchar(65535),pat_or_adm_link
LOG_ID,varchar(65535),pat_or_adm_link
PXPASS_ID,"decimal(38,9)",pat_or_adm_link
DELETE_FLAG,bigint,pat_or_adm_link
ETL_LOAD_TS,timestamp,pat_or_adm_link
PAT_ID,varchar(65535),pat_problem_list
LINE,bigint,pat_problem_list
CM_PHY_OWNER_ID,varchar(65535),pat_problem_list
CM_LOG_OWNER_ID,varchar(65535),pat_problem_list
PROBLEM_LIST_ID,"decimal(38,9)",pat_problem_list
DELETE_FLAG,bigint,pat_problem_list
ETL_LOAD_TS,timestamp,pat_problem_list
PAT_ID,varchar(65535),patient
PAT_NAME,varchar(65535),patient
ADD_LINE_1,varchar(65535),patient
ADD_LINE_2,varchar(65535),patient
CITY,varchar(65535),patient
STATE_C,varchar(65535),patient
COUNTY_C,varchar(65535),patient
COUNTRY_C,varchar(65535),patient
ZIP,varchar(65535),patient
HOME_PHONE,varchar(65535),patient
WORK_PHONE,varchar(65535),patient
EMAIL_ADDRESS,varchar(65535),patient
RESTRICTED_YN,varchar(65535),patient
PAT_STATUS,varchar(65535),patient
BIRTH_DATE,timestamp,patient
SEX,varchar(65535),patient
ETHNIC_GROUP_C,bigint,patient
MARITAL_STATUS_C,bigint,patient
RELIGION_C,bigint,patient
LANGUAGE_C,varchar(65535),patient
SSN,varchar(65535),patient
REG_DATE,timestamp,patient
REG_STATUS_C,varchar(65535),patient
EPICCARE_PAT_YN,varchar(65535),patient
MEDICARE_NUM,varchar(65535),patient
MEDICAID_NUM,varchar(65535),patient
POWER_OF_ATTRNY_YN,varchar(65535),patient
POWER_OF_ATTRNY_DT,timestamp,patient
ADV_DIRECTIVE_YN,varchar(65535),patient
ADV_DIRECTIVE_DATE,timestamp,patient
DEF_FIN_CLASS_C,varchar(65535),patient
FIN_STATUS_C,bigint,patient
CUR_PCP_PROV_ID,varchar(65535),patient
CLAIM_ALERT_C,bigint,patient
CUR_PRIM_LOC_ID,"decimal(38,9)",patient
LEGAL_STATUS_C,bigint,patient
VETERAN_STATUS_C,varchar(65535),patient
MOTHER_PAT_ID,varchar(65535),patient
FATHER_PAT_ID,varchar(65535),patient
BIRTH_LOC_ID,"decimal(38,9)",patient
BIRTH_STATUS_C,bigint,patient
BIRTH_WRIST_BAND,varchar(65535),patient
PED_BIRTH_LEN,varchar(65535),patient
PED_BIRTH_WT,varchar(65535),patient
PED_APGAR_ONE,varchar(65535),patient
PED_APGAR_TWO,varchar(65535),patient
PED_APGAR_TEN,varchar(65535),patient
PED_COMMENT,varchar(65535),patient
PED_MULT_BIRTH_ORD,bigint,patient
PED_MULT_BIRTH_TOT,bigint,patient
EPIC_PAT_ID,varchar(65535),patient
REC_CREATE_DATE,timestamp,patient
CREATE_USER_ID,varchar(65535),patient
PRIM_CVG_ID,"decimal(38,9)",patient
PRIM_EPM_ID,"decimal(38,9)",patient
PRIM_EPP_ID,"decimal(38,9)",patient
PRIM_FC,varchar(65535),patient
PERM_CHART_LOC_C,bigint,patient
CUR_CHART_LOC_C,bigint,patient
PAT_MRN_ID,varchar(65535),patient
DEATH_DATE,timestamp,patient
UPDATE_DATE,timestamp,patient
EOB_FLAG_YN,varchar(65535),patient
REC_CREATE_PAT_ID,varchar(65535),patient
ORGAN_DONOR_YN,varchar(65535),patient
TMP_ADDR_LINE_1,varchar(65535),patient
TMP_ADDR_LINE_2,varchar(65535),patient
TMP_CITY,varchar(65535),patient
TMP_STATE_C,varchar(65535),patient
TMP_COUNTRY_C,varchar(65535),patient
TMP_ZIP,varchar(65535),patient
TMP_HOME_PHONE,varchar(65535),patient
TMP_COUNTY_C,varchar(65535),patient
TMP_ADDR_START_DT,timestamp,patient
TMP_ADDR_END_DT,timestamp,patient
TMP_CARE_OF_PERSON,varchar(65535),patient
IS_MAIL_BLOCKED_YN,varchar(65535),patient
IS_PHONE_REMNDR_YN,varchar(65535),patient
CASE_SPVSR_USER_ID,varchar(65535),patient
PAT_LAST_NAME,varchar(65535),patient
PAT_FIRST_NAME,varchar(65535),patient
PAT_MIDDLE_NAME,varchar(65535),patient
PAT_TITLE_C,varchar(65535),patient
PAT_NAME_SUFFIX_C,bigint,patient
SPECIAL_STATUS_C,bigint,patient
LANG_CARE_C,varchar(65535),patient
LANG_WRIT_C,varchar(65535),patient
PROXY_PAT_YN,varchar(65535),patient
PROXY_NAME,varchar(65535),patient
PROXY_PHONE,varchar(65535),patient
PROXY_PACK_YN,varchar(65535),patient
EMPLOYER_ID,varchar(65535),patient
EMPY_STATUS_C,bigint,patient
CM_PHY_OWNER_ID,varchar(65535),patient
CM_LOG_OWNER_ID,varchar(65535),patient
ALRGY_UPD_DATE,timestamp,patient
ALRGY_UPD_USER_ID,varchar(65535),patient
GUARDIAN_NAME,varchar(65535),patient
PREF_CLIN_ZIP,varchar(65535),patient
PREF_PCP_SEX_C,varchar(65535),patient
PREF_PCP_SPEC_C,varchar(65535),patient
PREF_PCP_LANG_C,varchar(65535),patient
COUNTRY_OF_ORIG_C,varchar(65535),patient
COMM_PREF_LTR_C,bigint,patient
PED_BIRTH_HEAD_CIR,varchar(65535),patient
PED_DISCHRG_WT,varchar(65535),patient
PED_CESAREAN_YN,varchar(65535),patient
PED_GEST_AGE,varchar(65535),patient
PED_NOUR_METH_C,bigint,patient
PED_DELIVR_METH_C,varchar(65535),patient
PED_MULTI_BIRTH_YN,varchar(65535),patient
EDD_DT,timestamp,patient
EDD_ENTERED_DT,timestamp,patient
EDD_CMT,varchar(65535),patient
INTRPTR_NEEDED_YN,varchar(65535),patient
PCP_DON_CHART_YN,varchar(65535),patient
PAT_HAS_IOL_YN,varchar(65535),patient
SPECIES_C,varchar(65535),patient
PED_BIRTH_LABOR,varchar(65535),patient
PED_HOSP_DAYS,varchar(65535),patient
PED_HOSP_NAME,varchar(65535),patient
PED_HOSP_LOCATION,varchar(65535),patient
MEDS_LAST_REV_TM,timestamp,patient
MEDS_LST_REV_USR_ID,varchar(65535),patient
SELF_VERIF_DATE,timestamp,patient
SELF_VERIF_STATU_YN,varchar(65535),patient
SELF_EC_VERIF_DATE,timestamp,patient
SELF_EC_VERIF_ST_YN,varchar(65535),patient
LAST_MYC_ASKED_DATE,timestamp,patient
EMPR_ID_CMT,varchar(65535),patient
HOUSE_NUM,varchar(65535),patient
DISTRICT_C,bigint,patient
PAT_STATUS_C,varchar(65535),patient
MEDS_LAST_REV_CSN,"decimal(38,9)",patient
SEX_C,varchar(65535),patient
RECORD_STATE_C,bigint,patient
DELETE_FLAG,bigint,patient
ETL_LOAD_TS,timestamp,patient
PAT_ID,varchar(65535),patient_3
CM_PHY_OWNER_ID,varchar(65535),patient_3
CM_LOG_OWNER_ID,varchar(65535),patient_3
LACT_STAT_CUR_C,bigint,patient_3
LACT_STAT_INST_DTTM,timestamp,patient_3
LACT_STAT_CSN,"decimal(38,9)",patient_3
LACT_STAT_USER_ID,varchar(65535),patient_3
HM_PLAN_DISP_FLAG,varchar(65535),patient_3
AMBULATORY_STATUS_C,varchar(65535),patient_3
OCCUPATION,varchar(65535),patient_3
ADVANCED_DIR_YN,varchar(65535),patient_3
ABST_DT,timestamp,patient_3
REC_CREATE_DEPT_ID,"decimal(38,9)",patient_3
ALRGY_REV_REAS_C,bigint,patient_3
HOME_REC_SUBSCRD_YN,varchar(65535),patient_3
EPT_UNRSLVED_DAT_YN,varchar(65535),patient_3
EXTERNAL_ACCESS,"decimal(38,9)",patient_3
EXT_ACC_DATE,timestamp,patient_3
MASTER_PAT_YN,varchar(65535),patient_3
ALLOW_HALF_PILLS_YN,varchar(65535),patient_3
APPT_REM_TM_C,bigint,patient_3
APPT_REM_MECH_C,bigint,patient_3
RCV_MSGS_C,bigint,patient_3
KIOSK_LAST_USE_DTTM,timestamp,patient_3
KIOSK_LAST_USE_R_C,bigint,patient_3
KIOSK_LAST_USE_K_ID,varchar(65535),patient_3
KIOSK_LAST_USE_DATA,varchar(65535),patient_3
MOTHER_MAIDEN_NAME,varchar(65535),patient_3
MOTHER_FIRST_NAME,varchar(65535),patient_3
HMT_DUE_STATUS_DTTM,timestamp,patient_3
L_GROWTH_CHART_USED,varchar(65535),patient_3
ALRG_LAST_UPDA_DTTM,timestamp,patient_3
PAT_ARCH_STATUS_C,bigint,patient_3
KI_PHOTO_UPD_DT,timestamp,patient_3
PED_BIRTH_LEN_NUM,"decimal(38,9)",patient_3
PED_BIRTH_WT_NUM,"decimal(38,9)",patient_3
PED_BIRTH_HD_CR_NUM,"decimal(38,9)",patient_3
PED_DISCHRG_WGT_NUM,"decimal(38,9)",patient_3
PED_APGAR_ONE_C,bigint,patient_3
PED_APGAR_FIVE_C,bigint,patient_3
PED_APGAR_TEN_C,bigint,patient_3
PED_GEST_AGE_NUM,bigint,patient_3
UNOS_PRIM_COD_C,bigint,patient_3
UNOS_PRIM_COD_SP,varchar(65535),patient_3
UNOS_CTRB_COD1_C,bigint,patient_3
UNOS_CNTB_COD1_SP,varchar(65535),patient_3
UNOS_CTRB_COD2_C,bigint,patient_3
UNOS_CNTB_COD2_SP,varchar(65535),patient_3
NB_DEL_REC_ID,"decimal(38,9)",patient_3
NOTIF_PAT_EMAIL_YN,varchar(65535),patient_3
NOTIF_PAT_SCHED_YN,varchar(65535),patient_3
NOTIF_PAT_CANC_YN,varchar(65535),patient_3
NOTIF_PAT_MISSED_YN,varchar(65535),patient_3
NOTIF_PAT_CHNG_YN,varchar(65535),patient_3
HOW_NOTIF_PAT_C,bigint,patient_3
CASE_SUPER_PROG_C,varchar(65535),patient_3
IMM_CONFIDENTIAL_YN,varchar(65535),patient_3
CVG_VERIF_USER_ID,varchar(65535),patient_3
FIRST_APPT_DEPT_ID,"decimal(38,9)",patient_3
PREFERRED_NAME,varchar(65535),patient_3
LAST_VERIFIED_BY_ID,varchar(65535),patient_3
LEARN_ASSMT_ID,"decimal(38,9)",patient_3
CURR_LOC_ID,"decimal(38,9)",patient_3
PCOD_CAUSE_DX_ID,"decimal(38,9)",patient_3
PCOD_REC_USER_ID,varchar(65535),patient_3
PCOD_INST_REC_DTTM,timestamp,patient_3
EMPL_ID_NUM,varchar(65535),patient_3
SCHOOL_PHONE,varchar(65535),patient_3
CONTRACT_ID,"decimal(38,9)",patient_3
AUTO_PT_WO_IND_YN,varchar(65535),patient_3
AUTO_PT_WO_FROM_DT,timestamp,patient_3
AUTO_PT_WO_TO_DT,timestamp,patient_3
CVG_LAST_VERIFY_DT,timestamp,patient_3
PRIM_FIN_CL_C,varchar(65535),patient_3
MC_MEMBER_ONLY_C,bigint,patient_3
SPOT_UPD_USER_ID,varchar(65535),patient_3
SPOT_UPD_DTTM,timestamp,patient_3
IS_TEST_PAT_YN,varchar(65535),patient_3
GYN_HX_CMT_NOTE_ID,varchar(65535),patient_3
GYN_HX_MENARCHE_AGE,bigint,patient_3
GYN_HX_FST_PREG_AGE,bigint,patient_3
GYN_HX_MO_BRSTFDG,bigint,patient_3
GYN_HX_MENOPAUS_AGE,bigint,patient_3
COMP_APPTS_COUNT,bigint,patient_3
NOSHOW_APPTS_COUNT,bigint,patient_3
FAMILY_GROUPER,varchar(65535),patient_3
FETUS_YN,varchar(65535),patient_3
DENT_CLASS_C,varchar(65535),patient_3
DENT_LAST_USER_ID,varchar(65535),patient_3
DENT_INST_DTTM,timestamp,patient_3
ENGLISH_FLUENCY_C,bigint,patient_3
FORM_CONFIDENCE_C,bigint,patient_3
BRANCH_OF_SERVICE_C,bigint,patient_3
MILITARY_RANK_C,bigint,patient_3
FMP_C,bigint,patient_3
PAT_CAT_C,bigint,patient_3
MIL_COMPONENT_C,bigint,patient_3
ASGN_MIL_UNIT_ID,"decimal(38,9)",patient_3
MIL_PAY_GRADE_C,bigint,patient_3
TEMP_MIL_UNIT_ID,"decimal(38,9)",patient_3
PED_GEST_AGE_DAYS,bigint,patient_3
PED_BIRTH_HD_CIRCUM,"decimal(38,9)",patient_3
DELETE_FLAG,bigint,patient_3
ETL_LOAD_TS,timestamp,patient_3
PAT_ID,varchar(65535),patient_alias
LINE,bigint,patient_alias
CM_PHY_OWNER_ID,varchar(65535),patient_alias
CM_LOG_OWNER_ID,varchar(65535),patient_alias
ALIAS,varchar(65535),patient_alias
ALIAS_SNDX,varchar(65535),patient_alias
DELETE_FLAG,bigint,patient_alias
ETL_LOAD_TS,timestamp,patient_alias
PAT_ID,varchar(65535),patient_race
LINE,bigint,patient_race
PATIENT_RACE_C,bigint,patient_race
CM_PHY_OWNER_ID,varchar(65535),patient_race
CM_LOG_OWNER_ID,varchar(65535),patient_race
DELETE_FLAG,bigint,patient_race
ETL_LOAD_TS,timestamp,patient_race
PROBLEM_LIST_ID,"decimal(38,9)",problem_list
PAT_ID,varchar(65535),problem_list
DX_ID,"decimal(38,9)",problem_list
ICD9_CODE,varchar(65535),problem_list
DESCRIPTION,varchar(65535),problem_list
NOTED_DATE,timestamp,problem_list
RESOLVED_DATE,timestamp,problem_list
DATE_OF_ENTRY,timestamp,problem_list
ENTRY_USER_ID,varchar(65535),problem_list
STATUS,varchar(65535),problem_list
CLASS_OF_PROBLEM,varchar(65535),problem_list
PRIORITY,varchar(65535),problem_list
UPDATE_DATE,timestamp,problem_list
CM_PHY_OWNER_ID,varchar(65535),problem_list
CM_LOG_OWNER_ID,varchar(65535),problem_list
DX_EXTERNAL_ID,varchar(65535),problem_list
PROBLEM_CMT,varchar(65535),problem_list
CHRONIC_YN,varchar(65535),problem_list
SHOW_IN_MYC_YN,varchar(65535),problem_list
PROBLEM_EPT_CSN,"decimal(38,9)",problem_list
PRINCIPAL_PL_YN,varchar(65535),problem_list
HOSPITAL_PL_YN,varchar(65535),problem_list
PROBLEM_STATUS_C,bigint,problem_list
CLASS_OF_PROBLEM_C,bigint,problem_list
PRIORITY_C,bigint,problem_list
OVERVIEW_NOTE_ID,varchar(65535),problem_list
STAGE_ID,"decimal(38,9)",problem_list
PROBLEM_TYPE_C,bigint,problem_list
